"grdc_no","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
4185050,0.0264166156927223,0.227180710961433,0.621834960718269,0.0274195039693884,0.0212626938471828,0.947901869892363,0.0277294660426208,0.0546218000824822,0.917648733874898
4185051,0.0361791123141555,0.213987506259444,0.65125233177999,0.0344301724437787,0.0082552836460617,0.95670051551514,0.0339320508639511,0.0278496174447286,0.938218331691363
4185052,0.0410800798729596,0.209258164809341,0.628425192507564,0.0427393533671176,0.0178292753407923,0.939230722603245,0.0435050646662224,0.0446871529104417,0.911807782423889
4185053,0.028974131030172,0.205963433859148,0.655385471171856,0.0335300098321029,0.0210109621228158,0.942907617538472,0.0325048004376308,0.046700938323515,0.920794261238855
4185100,0.113944619290148,0.215121578389137,0.580117444478863,0.113158214402479,0.0141324359698262,0.873348873941471,0.111178078408332,0.0506926220068856,0.838129299584777
4185101,0.195458629895436,0.197501585793387,0.543933346540935,0.184339754238475,0.0299020372502092,0.789429054709472,0.183449617592848,0.0835553930759683,0.732994989331205
4185150,0.133213604293613,0.190691577729,0.582171726501728,0.126449005036389,0.0673892891157193,0.795938052995887,0.133674562445469,0.123736881767199,0.742588555787289
4185151,0.12099908612186,0.25092896710105,0.551169400624667,0.112825938611118,0.0700620229966211,0.814543573005183,0.108797373138837,0.152096828821421,0.739105798039748
4185152,0.110329822891238,0.150609303657109,0.63124278170751,0.0699639644262762,0.0218557084772468,0.909176869523696,0.101656346731104,0.0493056313008739,0.849038021968027
4185200,0.0523455339911174,0.232740001927668,0.616020323262255,0.0493837147969607,0.0255944666295689,0.924295688777205,0.049578875876535,0.0795920507997453,0.870829073323523
4185201,NA,NA,NA,NA,NA,NA,NA,NA,NA
4185250,0.0348129273802005,0.230220595234629,0.617225818107265,0.0370965921497634,0.0224185407638516,0.937882111645554,0.0369454362032635,0.0504288427667996,0.912625721029931
4185251,0.0390061713808474,0.240926399653638,0.635238793811598,0.0335350880281855,0.0250533635488755,0.936533795894536,0.0354644687762098,0.0592420419267652,0.905293489297076
