"gauge_id","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
"il_12130",0.257864219324737,0.187630892923426,0.478464633203858,0.237552404058151,0.0343873847260347,0.722457802659524,0.252120764237141,0.156199357924797,0.591679877838068
"il_12140",0.220983127838343,0.198979353318952,0.493762489710924,0.153877604154944,0.0307840241197456,0.816394850604393,0.214568523711062,0.149007580132024,0.636423896156914
"il_13105",0.271105669093377,0.192586543865933,0.460776120969792,0.215065142439006,0.0527453342398582,0.724912800871135,0.262928546174589,0.188887820348084,0.548183633477276
"il_13125",0.113372674968077,0.181813268766029,0.608870064574701,0.134766978572845,0.0352913938255519,0.820963028753331,0.118543564422882,0.105830063754809,0.775626371822297
"il_13135",0.19932411103842,0.191021074990334,0.538475759438638,0.183510751677862,0.0374934104067808,0.773077648892779,0.201037615356348,0.116830878612188,0.682131506031454
"il_13146",NA,NA,NA,0.0893922278085122,0.00712495725001207,0.902315592676893,NA,NA,NA
"il_14115",0.109494924079714,0.168216602328228,0.626022256443627,0.0834955723921246,0.0185332738621086,0.893712145434934,0.108502445499842,0.0411475799184804,0.850349974581671
"il_14120",0.0942070177774557,0.142688320695954,0.681057159049776,0.0748532381581599,0.00903170822570217,0.915646278175998,0.0912885358047291,0.023415983426958,0.885295480768312
"il_15120",0.0714684628745895,0.20277352855729,0.643187963460181,0.0537667484231038,0.0129830380733127,0.930698338178191,0.0661606483823154,0.0743708018807668,0.859468549736916
"il_17110",0.069305229058779,0.192852853442987,0.673060606969717,0.0303764671142538,0.00816116404168331,0.960863507229822,0.0520573385529661,0.0388466701665267,0.909095991280505
"il_17117",NA,NA,NA,0.110157200523124,0.010952761992841,0.873986860231697,NA,NA,NA
"il_17123",NA,NA,NA,NA,NA,NA,NA,NA,NA
"il_17135",0.0655813313250983,0.260445379357653,0.51270962108921,0.0941149165763303,0.112689369065171,0.798546939835795,0.0951730309622746,0.201454668295491,0.703372300742202
"il_17144",0.0790870752127476,0.204775346991358,0.678500946220317,0.0737694852854667,0.0185897747617252,0.905133936962721,0.0714671377161118,0.0567405641118667,0.871792298172022
"il_17155",0.0386312784695364,0.241752775295492,0.601241040684789,0.0273295748013539,0.0388302795740937,0.929210943822033,0.0385713267821287,0.133696503329615,0.827732169888252
"il_17162",0.0784848797597097,0.183432549142793,0.620487811519795,0.0730048278888301,0.0132239875129103,0.902741186435738,0.088424428340401,0.0534469701419739,0.858128601517625
"il_17164",0.0950236138146254,0.188001866204673,0.638983093075226,0.100370240878192,0.0156671703273979,0.880937375243294,0.0981431637140446,0.0519042539559565,0.849952582329984
"il_17168",0.103620606494711,0.156393027951248,0.643462962287314,0.0780238028603081,0.0101346339927773,0.90998485304223,0.0952032000124432,0.0461820479948245,0.858614751992734
"il_18115",0.0661600878121492,0.179978743871245,0.649259086759146,0.0402352579949415,0.255795856159443,0.700113161905772,0.0729887455685503,0.0501959056765475,0.876815348754922
"il_18125",0.073849754836794,0.220908615309673,0.617712735799041,0.0356644666955864,0.0353182326166757,0.922680152345893,0.0623015958472923,0.121791365090338,0.815907039062337
"il_18131",0.0557926228703965,0.262331136897422,0.561149873269527,0.0532786885411542,0.0493972581405988,0.887834083179245,0.0546023394297562,0.167553102345416,0.77784455822484
"il_18150",0.0454963293911874,0.236100990094253,0.606539904361036,0.0461088569741532,0.0299342630799352,0.918059583869036,0.0460104603025233,0.0882991493956921,0.865690390301783
"il_18178",0.0767719796388716,0.207098834571256,0.65072621348268,0.0555625620761106,0.0156998430999884,0.926047756955295,0.0599614542261366,0.0692434148480013,0.870795130925867
"il_18180",0.0673188819510205,0.201731345205483,0.634565482338279,0.0409988578469804,0.0141291048542491,0.942762179204387,0.0599643381102875,0.0494577660299042,0.890577895859804
"il_19130",0.0486958133399741,0.209735069006175,0.631192228243581,0.0494274007179255,0.0165212905673181,0.929394517007031,0.0497945216311624,0.0662291901735019,0.883976288195343
"il_19160",0.0413799881373701,0.225410388606267,0.643894817745089,0.0299703304055524,0.0136697295662476,0.955713593918562,0.034407809849023,0.07468043400069,0.890911756150301
"il_19178",0.0390114448587629,0.2163777167716,0.635352738895548,0.0400363455710396,0.0157963044890015,0.941478900070047,0.0384312785971524,0.0584142334726124,0.903154487930237
"il_19180",0.0515965842282056,0.211933774876614,0.636368300747944,0.0507584982146784,0.0236637425412109,0.920153996227591,0.0491625853252022,0.0777060496134114,0.873131365061387
"il_2105",0.0286847488544105,0.212599565389218,0.620823083551214,0.0333593355886574,0.0096027504155402,0.957038101436485,0.0336341101251836,0.035686537787282,0.930679352087533
"il_21105",0.0384038713766969,0.235285423945457,0.624589555396589,0.0389429636876758,0.0224243737188534,0.93597242058443,0.0380258549729884,0.0683569535317081,0.893617191495305
"il_21120",0.0323510216097705,0.18587315783964,0.667787691193859,0.0255306621249086,0.00991233781487435,0.962979959733679,0.0369444120892052,0.0272190526480934,0.935836535262717
"il_21130",0.0433452227815564,0.216708004079268,0.625803988833237,0.0358206305507434,0.0122875925575999,0.94786820594422,0.0467638960193619,0.0488359400100893,0.904400163970559
"il_23103",0.0912184404536171,0.149904255192879,0.723721728258279,0.0391846523540167,0.00211617558345994,0.959251368015375,0.0748060242933584,0.00951770745668861,0.915676268249948
"il_23105",0.061086536401383,0.12419810956666,0.703653722797787,0.0898632994500558,0.00316796488333743,0.906992806604357,0.0823089135311668,0.0127335369392802,0.904957549529581
"il_23134",0.0264697142727297,0.211138628262719,0.652837232674086,0.027981973734163,0.00495090164767584,0.966597455352043,0.0273691899454209,0.0188701792473632,0.953760630807204
"il_23137",0.0394698929518567,0.200274358063059,0.651128488628158,0.0323557205890306,0.00628891402008214,0.961397928005665,0.0396706870169982,0.02365412593313,0.936675187049877
"il_23150",0.0243969110547618,0.213521267361793,0.644519154068815,0.0272340420080537,0.0121579402651992,0.959136598016654,0.0270093795750042,0.0440769733312278,0.928913647093765
"il_23160",0.0346062487365896,0.221369941203891,0.670777831806807,0.0323797415698902,0.0122643562615633,0.954910747758712,0.0316419642848768,0.0443376814461954,0.924020354268927
"il_25191",0.0310028053741163,0.20643949004953,0.655162407816917,0.0315748719260321,0.00413341894501758,0.963895675145146,0.0312045583710838,0.0143296780592374,0.954465763569711
"il_30118",0.129149043307753,0.25846480115887,0.422409599868974,0.10796234156866,0.109702138530696,0.753357847115118,0.141364542476192,0.332239073906573,0.526396383617267
"il_30120",0.259641317926659,0.347411702982801,0.283723263471099,0.238103706383772,0.187804454205228,0.548719066537875,0.258261403553759,0.377946473004319,0.36379212344192
"il_30122",NA,NA,NA,0.223450773494941,0.253885381630528,0.480142944139475,NA,NA,NA
"il_30124",0.32482528342509,0.210878313301997,0.350693388916847,0.336266919582279,0.0642960230453112,0.588296072333101,0.339639800426912,0.187081393032534,0.473278806540555
"il_30125",0.149015161519945,0.328231527716709,0.37086733518533,0.101958102437217,0.222804588104867,0.613234017517479,0.140280641691071,0.483984856148308,0.375734502160619
"il_30128",0.318128814134896,0.297500257595024,0.288227102983032,0.33525223819807,0.186357793709823,0.476374335341719,0.322682065249471,0.322180904829522,0.355137029921012
"il_30131",0.235519587359997,0.651194201753508,0.0429705047733308,0.240603904345577,0.568381052426476,0.110315098656738,0.24141808291954,0.722656859218091,0.0359250578623657
"il_30136",0.373320438332735,0.286346464163397,0.251248289425859,0.354320451984108,0.193671230013085,0.423906371718893,0.380152163437435,0.309571494721451,0.310276341841111
"il_30145",0.219858364807012,0.223430370911456,0.442565789078849,0.230483079856534,0.0609689333360475,0.700633034058471,0.23144485157114,0.186827482691327,0.581727665737539
"il_30155",0.176135716876159,0.21249729439063,0.510417207728286,0.180119060373281,0.0573289197629297,0.755514991334846,0.177677659711608,0.173364841964915,0.648957498323494
"il_30165",0.093821801894151,0.278713727579076,0.443832996344989,0.117719579942968,0.0858505777754302,0.783371140857501,0.122134002602055,0.288954806366452,0.588911191031514
"il_30170",0.0665586174637394,0.209534605915295,0.617072256725945,0.0591212694795824,0.0166862560327051,0.92171819979367,0.0633324176904208,0.0776542436967862,0.859013338612811
"il_30175",0.317592343078293,0.32271115598994,0.252152918897488,0.368502278061751,0.175799753832748,0.431677062838524,0.337578118026778,0.356773873703985,0.30564800826899
"il_31110",0.0648591063870118,0.23682743772416,0.588411181594697,0.0525870183097285,0.0249512563610571,0.922415785636356,0.0651790196630962,0.151219742229085,0.783601238107773
"il_31115",0.0505407819118612,0.254232613182521,0.578341446526574,0.0401290062015423,0.0349541132528283,0.92318215039099,0.045651957345045,0.146165899014633,0.808182143640554
"il_31155",0.0900684585852202,0.200003194162362,0.618516471519319,0.0752976373544472,0.0245825418070241,0.898648501661904,0.0867303962738958,0.0736222258398604,0.839647377886244
"il_31160",0.110560976310402,0.207145098816225,0.582874203281866,0.0896486338846526,0.0350482268577323,0.872067940637705,0.102644129439526,0.108146461569171,0.789209408991304
"il_31163",0.124601465752586,0.251176497894018,0.527806741117641,0.0940201759943207,0.0759418565513739,0.82183475336835,0.106702273224072,0.229566852121287,0.663730874654649
"il_31165",0.0882357673260646,0.243638711215033,0.550740911735591,0.08157766509773,0.0542807701426566,0.856495262462937,0.087843976344775,0.178671157218497,0.733484866436728
"il_31198",NA,NA,NA,NA,NA,NA,NA,NA,NA
"il_34160",NA,NA,NA,0.0677375278018376,0.0571962855399802,0.871794433835245,NA,NA,NA
"il_38175",0.0928005314183317,0.287897355269511,0.509483521986891,0.0987988212389663,0.129451728744924,0.760143572917184,0.0983796989161004,0.251338025842788,0.650282275241113
"il_4110",0.389536979929661,0.342941407592061,0.230130872561974,0.247643077603529,0.164926497434576,0.569453825549359,0.322191122394176,0.413404683821382,0.26440419378444
"il_48125",0.0343398966965361,0.194238187207341,0.690934597325041,0.035584762986825,0.00472854892011213,0.959717351717217,0.0344168271431458,0.0132764334441961,0.952306739412821
"il_48130",0.0460209673421765,0.159111669773302,0.645286498821573,0.0354885525529023,0.00499905705365932,0.958979467562157,0.0554517882783827,0.023001870763512,0.921546340958079
"il_48185",0.0309090920724713,0.194480351691746,0.660453459636481,0.0339297688984354,0.00405314927225205,0.961637194955865,0.0327606756736418,0.0136344479851022,0.953604876341095
"il_48188",NA,NA,NA,NA,NA,NA,NA,NA,NA
"il_48192",0.083186262786141,0.161096643291188,0.687143754855444,0.0404982026996636,0.00376589655944307,0.95563362099209,0.0691364227928739,0.0141703173828857,0.916693259824239
"il_5110",0.0534245230638274,0.222669994637584,0.573101300510015,0.0608775561412694,0.0188674187287877,0.919585460998338,0.0604354602394059,0.066440282675593,0.873124257085006
"il_55106",0.0379512626369431,0.189916783179888,0.645094528065888,0.0360363914823408,0.00769026146692671,0.956901653116457,0.0421148921274209,0.0264871773207254,0.931397930551848
"il_55140",0.0287398069329311,0.208388009597864,0.662995883034326,0.0290064732088939,0.00316920108490232,0.967831368667317,0.0280434165410103,0.0132529676124134,0.958703615846574
"il_55165",0.0252179710971642,0.21043566137348,0.667028512276261,0.0248997224898897,0.00333875038829498,0.971980925033807,0.0246008946908604,0.014240628978745,0.961158476330394
"il_56140",0.0825404030136212,0.155644116124726,0.736424562393381,0.0769186597196279,0.00663217239444794,0.915193803517874,0.0757549374499215,0.0240729898858208,0.900172072664247
"il_56150",0.0446309281153093,0.1658578090265,0.654721063696104,0.0354241227899891,0.00525465657018951,0.959059591700294,0.051801362527471,0.0099205814412208,0.938278056031223
"il_56164",0.0559389986521397,0.180689924072047,0.674151826143716,0.0584084399182717,0.003136842626298,0.938692823315817,0.0546093091464528,0.0137391457275179,0.931651545126092
"il_57125",0.0208733575607408,0.151245095799151,0.631441329317083,0.0388883256313837,0.00478637252292692,0.951233735868482,0.0373390467028519,0.0239375063323409,0.938723446964809
"il_57130",0.0170102110753874,0.134458797706271,0.633504129497031,0.0378194426865392,0.00256386054253119,0.956209283626804,0.0365294807139983,0.017503537946098,0.945966981339903
"il_57160",NA,NA,NA,NA,NA,NA,NA,NA,NA
"il_57165",0.0167342826595568,0.187224451110838,0.647728135613437,0.0199853377241046,0.0034192530369615,0.974741946349187,0.0198103612234733,0.0172214093911999,0.962968229385326
"il_57180",0.0264289083792451,0.166459466285548,0.672703275529079,0.0346116829245812,0.00315385871234827,0.960863092114618,0.0339937863430814,0.0160927509053194,0.949913462751594
"il_57190",0.0370367774144323,0.161383653409711,0.643110136780307,0.0517488122032345,0.00339380180791854,0.942255677650092,0.0493624629910841,0.0177148178918129,0.932922719117091
"il_58150",0.0429204391869015,0.127121281345204,0.639215865424787,0.0701790416814502,0.00295497334193639,0.923000322692791,0.0661317305989724,0.0179174390876492,0.915950830313511
