"grdc_no","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
3102400,NA,NA,NA,NA,NA,NA,NA,NA,NA
3102600,NA,NA,NA,NA,NA,NA,NA,NA,NA
3102650,0.536527968740889,0.130235545691084,0.2987646081524,0.509549615080671,0.0617228737511539,0.418598813258563,0.518699013794662,0.111499854256189,0.369801131949153
3103045,0.241577178118279,0.248922498882173,0.399589616966058,0.225564917156406,0.142936476679912,0.604914243608941,0.251388677754321,0.275040709389036,0.473570612856523
3103050,0.32880369166643,0.28243812096781,0.296185835619346,0.315658339379918,0.138975441192881,0.506813409223352,0.3271852130664,0.27552046165834,0.397294325275263
3103055,0.155132759721104,0.231434333015615,0.520508079736346,0.137596845137326,0.10661572564554,0.740138128310238,0.140661420545131,0.221886042780713,0.63745253667416
3103060,0.0858206835798913,0.282467462703863,0.530439285528999,0.0858957338966928,0.120777100047593,0.770805395508597,0.0847916735352086,0.190260111763612,0.724948214701176
3103070,0.200848389587253,0.190107215036896,0.528309236436694,0.200764781417586,0.0656004211430049,0.732344104226779,0.191478522861395,0.154529725374018,0.65399175176459
3103075,0.237289656859135,0.207875235737784,0.472409577170543,0.215147272122418,0.0939273134850901,0.658479174241966,0.218649340544068,0.215947042254992,0.565403617200944
3103090,0.237254721454624,0.308971020036623,0.356975142027175,0.22924596836347,0.185130098861575,0.55240147093255,0.227469153225501,0.324451510783635,0.448079335990793
3103100,0.300260938561605,0.399096432179018,0.208581991205985,0.270629275125991,0.266857116728693,0.389237189207821,0.294438598932338,0.449464153146997,0.25609724792024
3103110,0.17616099693029,0.213140102739559,0.519206837543323,0.155773078509656,0.0489701005192963,0.781880338215183,0.169272023958768,0.138351491384706,0.692376484656516
3103140,0.177092989148101,0.325092526420445,0.384751694467413,0.150112852294222,0.172236288166463,0.614472798020066,0.178647987392648,0.375285214825299,0.446066797782054
3103190,NA,NA,NA,0.451952418107153,0.0774212964249763,0.518454445325573,NA,NA,NA
3103350,0.313224157490344,0.153499416687433,0.410561449108202,0.358360865032061,0.0334751870117357,0.602830349344165,0.358098041045423,0.117292079433554,0.524609879521025
3103400,NA,NA,NA,NA,NA,NA,NA,NA,NA
3103410,0.230073852091377,0.12768453314436,0.562654800889665,0.215476814126111,0.0197057133655061,0.769517036429183,0.221187393811769,0.0534808060312149,0.72533180015702
3103430,0.3087039955493,0.122605770450495,0.486901498806319,0.325486491283777,0.0273851453095947,0.648335779319128,0.319356345651243,0.0802838417450649,0.600359812603695
3103440,0.234219968772487,0.228506466782735,0.464463995485543,NA,NA,NA,0.218140471095863,0.213117288826513,0.568742240077629
3103450,0.186604484496605,0.241245459320511,0.467617352951863,0.152965195286647,0.0830804953741748,0.747778696564112,0.190338015263725,0.169792857830719,0.639869126905565
3103460,NA,NA,NA,NA,NA,NA,NA,NA,NA
3103465,0.110380184991145,0.39027626639066,0.412652283592804,0.112589166281719,0.208640814980043,0.633947640740691,0.107348492223106,0.388115763778183,0.504535743998709
3103470,0.187069669763414,0.165449841797307,0.580223356924927,0.129134919003115,0.0430053370235739,0.816766303862206,0.176331254795062,0.0819321026132197,0.741736642591716
3103480,0.251997149500406,0.282691576712757,0.375689041048215,0.245488162805726,0.147820876223714,0.577881621965411,0.254170925482824,0.269444153329142,0.476384921188033
3103490,0.201216115921031,0.20691994044074,0.502335142962206,0.185148211524734,0.0528241474763686,0.755166442346034,0.200346780849754,0.109054879793946,0.690598339356299
3103500,0.355084539611654,0.272563110138098,0.286397317483395,0.301560111382789,0.16368419682968,0.498676140912427,0.351200345552169,0.275954365856261,0.372845288591582
3103520,0.313652796483051,0.194864639418737,0.378825068132714,0.306427476231464,0.078831219150826,0.589386336084153,0.327646546533195,0.200761411621995,0.471592041844843
3103530,NA,NA,NA,0.344079725633051,0.0732327966266739,0.558406383743909,NA,NA,NA
3103550,0.430869859608828,0.177886171064116,0.30833197783184,0.420425063287163,0.0706925219467734,0.487544801899613,0.439139696650272,0.150435105946805,0.410425197402926
3103560,0.369873792702536,0.205601540501866,0.34247140074691,0.335034778335406,0.127232637733441,0.523336172535148,0.373995600505622,0.233687417853114,0.392316981641271
3103570,NA,NA,NA,NA,NA,NA,NA,NA,NA
3103580,0.304454165941657,0.149439713139972,0.462409102285528,0.346063426706422,0.0310614028541974,0.619336571280597,0.312912064251809,0.125094916489004,0.561993019259191
3103620,NA,NA,NA,NA,NA,NA,NA,NA,NA
3103700,NA,NA,NA,NA,NA,NA,NA,NA,NA
3104500,0.240412755381855,0.288616787062294,0.368325851482319,0.213235192565264,0.148365242749857,0.589184998531693,0.241766522804251,0.314246127472272,0.443987349723474
3104600,NA,NA,NA,NA,NA,NA,NA,NA,NA
3105800,0.324744397333959,0.18619627986043,0.380742473192587,0.281963492905583,0.103602739153711,0.591256505027293,0.352270767913513,0.173639910322668,0.474089321763811
3105850,0.372881754734934,0.184087232967885,0.402973882423294,0.167917527570961,0.135609572106377,0.637003513160615,0.333316496734756,0.202540937744668,0.464142565520711
3106100,0.0808999696835534,0.256879558361647,0.547041973964269,0.0939843395829862,0.0678701831030444,0.812779896197842,0.0900705466328466,0.192323838662877,0.717605614704296
3106500,0.395520231378207,0.191430430081206,0.346997077155846,0.345006711095831,0.0736090593926822,0.55500480522392,0.388967746896694,0.160641124946977,0.450391128156229
3107200,0.667233434848879,0.0983993179022197,0.184636347147579,0.661790902520184,0.0302384247498951,0.293982819372123,0.681008369303432,0.10874443322092,0.210247197475654
3107250,0.498825247660398,0.187408976696907,0.275161001668137,0.428717412675141,0.116766270875944,0.441519067787861,0.491335041656864,0.138828928132708,0.36983603021044
3107350,NA,NA,NA,0.436711739282264,0.0262570520535107,0.531003883344182,NA,NA,NA
3121100,NA,NA,NA,NA,NA,NA,NA,NA,NA
3121190,NA,NA,NA,NA,NA,NA,NA,NA,NA
