"gauge_id","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas"
2009,0.653290250910074,0.108173778430319,0.183481082040202,0.659434705342162,0.0357213329432974,0.294306954082448
2011,0.767346563082653,0.0723747554778091,0.128723747124392,0.770876510547813,0.0218973173081656,0.203040593917941
2016,0.161341366389495,0.297415180222239,0.435136593193192,0.152829575677585,0.107706606518877,0.716598543664086
2018,0.537406873500523,0.140003744708415,0.266759230220062,0.533311038484443,0.0392138315656822,0.419329373806564
2019,0.71756832081362,0.0731179454388453,0.170457350516349,0.719667600022393,0.0151387121865195,0.263662744731277
2020,0.220538170286096,0.223493016746462,0.461167506467967,0.222645998489284,0.053476471619018,0.720797995435395
2024,0.680588465898723,0.0955647198679584,0.17306331483136,0.686692711301359,0.0288952797361221,0.276499700863668
2029,0.228431174398226,0.269460800623223,0.406374227213497,0.219714456877557,0.0951719444368746,0.66479435530287
2030,0.710216121931876,0.0828133483455354,0.174680310489156,0.707357290937007,0.0235281105337131,0.264754018717198
2033,0.460465179260602,0.153939548314775,0.320317629147762,0.47293804183773,0.0427579093479886,0.477176528440313
2034,0.0958111107005386,0.236920594466087,0.560639329644726,0.0974701671464985,0.0421991073916743,0.853564870823948
2041,NA,NA,NA,NA,NA,NA
2044,0.0499716653665479,0.229589786477781,0.606110536172328,0.0484704887082645,0.0255634303574652,0.922887479415313
2053,0.652982540264906,0.129803391478224,0.177933402769384,0.647014465368299,0.0604215995158216,0.277999492084866
2056,0.683497069868664,0.0880384378603205,0.193191217318538,0.691076298916303,0.0181280334350724,0.287774191177561
2063,0.182145081371424,0.286578846233778,0.42892696666587,0.173641174828619,0.101665822688783,0.703043893128477
2067,0.593166113285271,0.124311010167366,0.225009021453835,0.598297875599433,0.0413802152922509,0.353687823505429
2068,0.23311899218906,0.199846125871049,0.48794635520923,0.229442597927421,0.0676393050554555,0.698061635895932
2070,0.0847569056262729,0.230759064905764,0.576300236741053,0.0807067227911747,0.0264170743004211,0.887742702620236
2078,0.472885020525831,0.180421986732039,0.282712028757305,0.468379238402768,0.0587658592576458,0.467345935821022
2079,0.0433738934639475,0.67009634706746,0.216948178988658,0.0473611427412382,0.508761282108642,0.432539468299958
2084,0.418001641022357,0.144281515824087,0.372086025727184,0.420808064501808,0.0206105927946354,0.555880422729374
2085,0.481651772343889,0.158089901284701,0.296950059633634,0.472026476767977,0.0439537361839107,0.476536504985504
2086,0.0647353004337644,0.230489327305978,0.589446765016198,0.0666738493722611,0.0351229365109096,0.894651606528756
2087,0.485111348687957,0.140296019195479,0.312981999767293,0.499580268889123,0.0263169264446367,0.471300884898883
2091,0.279013856957905,0.271083549719109,0.355362383447518,0.270491208909376,0.110233350013077,0.592280850800153
2099,0.238852013701296,0.225183599878231,0.437694927599617,0.237049465346353,0.0697045888346479,0.680375001568576
2102,0.127469590616383,0.261956365782528,0.487015527985215,0.122189782398163,0.059100223232142,0.810137287140835
2104,0.539649583978326,0.148454219095815,0.252217153800705,0.539465252162875,0.0497709246869801,0.402825379799371
2105,0.627476097674608,0.111644198928974,0.221350327152609,0.62594953759793,0.0302980233507238,0.342930506988516
2106,0.0994677041503607,0.255437256362694,0.529448119797609,0.099272914259722,0.0530871669317753,0.83506461412555
2109,0.766620542120628,0.0578739787523688,0.149109471757858,0.767480592294685,0.00833915557315372,0.22204963088518
2110,0.568157809940841,0.128534005748685,0.252000420100708,0.565576029021085,0.0337067624134457,0.392676513283753
