"gauge_id","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas"
"03001",NA,NA,NA,NA,NA,NA
"03002",0.231698362554473,0.14964798881595,0.534334074986744,0.234642165649265,0.0174183080021534,0.744565813264163
"03003",NA,NA,NA,NA,NA,NA
"03004",NA,NA,NA,NA,NA,NA
"03005",0.331650256689657,0.181875283503913,0.396072646804072,0.321218675967573,0.0297179017716352,0.644906681642227
"03006",NA,NA,NA,NA,NA,NA
"03007",NA,NA,NA,NA,NA,NA
"03008",0.193037249754054,0.231418712890978,0.488417832971209,0.183500542377052,0.032904740537474,0.776924442234682
"03009",0.126470860381227,0.172273118742512,0.629272295169724,0.123088950906915,0.0186494700559288,0.855973188441677
"03010",NA,NA,NA,NA,NA,NA
"03011",NA,NA,NA,NA,NA,NA
"03012",NA,NA,NA,NA,NA,NA
"03013",0.115438487292684,0.206264803614374,0.598499548331806,0.0994862689019683,0.0172002628952601,0.880273234361819
"03014",NA,NA,NA,NA,NA,NA
"03015",NA,NA,NA,NA,NA,NA
"03016",NA,NA,NA,NA,NA,NA
"03017",0.184217307238955,0.163600168470754,0.559197591808649,0.200338379929471,0.126499562094518,0.69561582436205
"03018",0.349357658826751,0.160883018217685,0.416933203019921,0.347072395168086,0.0213287706902854,0.626328278573333
"03019",0.0785692132867816,0.186361830446166,0.653965950769857,0.0758662340658531,0.0157665946666395,0.908050298467104
"03020",0.0819968343270784,0.244942129594634,0.56145149892081,0.0804922137609081,0.0381486914229495,0.875671919628415
"03021",NA,NA,NA,NA,NA,NA
"03022",NA,NA,NA,NA,NA,NA
"03023",0.181176089352322,0.137533686097912,0.629191982722785,0.163015850053818,0.0173333833911834,0.818650534901328
"03024",0.0699129489168557,0.164275872655627,0.651470878441298,0.0556084404987618,0.0308997557752248,0.918176878470139
"03025",NA,NA,NA,NA,NA,NA
"03026",NA,NA,NA,NA,NA,NA
"03027",NA,NA,NA,NA,NA,NA
"03028",0.154947911311736,0.181681989959703,0.565289400349964,0.147179019261423,0.0236462987030721,0.827269249300129
"03029",0.107980766232186,0.248470398481828,0.530096246608446,0.105873481357492,0.0465504719271916,0.839981713204565
"03030",0.0947331515834563,0.197761545201188,0.584580027214557,0.111171448560239,0.0159780029877556,0.869852462657413
"03031",0.366257794470109,0.178513563356794,0.382886503737149,0.363036373981004,0.0340964068306525,0.597180137795834
"03032",NA,NA,NA,NA,NA,NA
"03033",NA,NA,NA,NA,NA,NA
"03034",NA,NA,NA,NA,NA,NA
"03035",NA,NA,NA,NA,NA,NA
"03036",NA,NA,NA,NA,NA,NA
"03037",NA,NA,NA,NA,NA,NA
"03038",0.105693285433345,0.147046372584099,0.616745641615177,0.0959697734945631,0.0204161142426597,0.880576087889907
"03039",NA,NA,NA,NA,NA,NA
"03040",0.133240283126967,0.181573899303337,0.602348279060779,0.113543892120918,0.0153777397174909,0.868948566625546
"03041",NA,NA,NA,NA,NA,NA
"03042",0.463403654820129,0.123180919080163,0.300092964380975,0.513346122771418,0.0411324805899894,0.453632025789338
"03043",0.315465122873272,0.309435630235242,0.293565719260705,0.311824978240902,0.0867834734284317,0.59518877649226
"03044",NA,NA,NA,NA,NA,NA
"03045",0.319663898588318,0.170449593685616,0.432271908645525,0.320315982351028,0.0254161789374975,0.650132871297338
"03046",NA,NA,NA,NA,NA,NA
"03047",0.264769613200228,0.115361056448064,0.556450144449551,0.243811251640791,0.012990219047386,0.741895337991875
"03048",0.190011276817883,0.19132656978757,0.536227656469841,0.181871140517967,0.0229791338482377,0.792122720526131
"03049",NA,NA,NA,NA,NA,NA
"03050",NA,NA,NA,NA,NA,NA
"03051",NA,NA,NA,NA,NA,NA
"03052",NA,NA,NA,NA,NA,NA
"03053",NA,NA,NA,NA,NA,NA
"03054",NA,NA,NA,NA,NA,NA
"03055",0.118386295032135,0.270641729561724,0.517276060795338,0.111343330826043,0.0643142950967474,0.816390379935762
"03056",0.117812670867075,0.199965801393011,0.601721960077053,0.115889452813309,0.0228878603452094,0.85699481052511
"03057",NA,NA,NA,NA,NA,NA
"03058",NA,NA,NA,NA,NA,NA
"03059",NA,NA,NA,NA,NA,NA
"03060",NA,NA,NA,NA,NA,NA
"03061",NA,NA,NA,NA,NA,NA
"03062",NA,NA,NA,NA,NA,NA
"03063",NA,NA,NA,NA,NA,NA
"03064",0.0969190755857691,0.189680144840909,0.58101890203893,0.10722333770831,0.0171163916400806,0.877483951296278
"03065",NA,NA,NA,NA,NA,NA
"03066",NA,NA,NA,NA,NA,NA
"03067",NA,NA,NA,NA,NA,NA
"03068",0.29308877730851,0.252645084302289,0.375262028268573,0.290246384708824,0.0680796125181434,0.635804860956237
"03069",NA,NA,NA,NA,NA,NA
"03070",NA,NA,NA,NA,NA,NA
"03071",0.375806528160367,0.168289042204395,0.382365248181425,0.37762719013023,0.0325017963321735,0.595804964900371
"03072",0.254825811251687,0.16544099299224,0.47795373687821,0.25671138841719,0.0384145716359421,0.701437379897259
"03073",0.41275453860088,0.170248871293534,0.323119978355175,0.412926843706963,0.0344697607983128,0.544886403978178
"03074",0.178159266587908,0.17752313149742,0.55089359059698,0.145372682926042,0.0327238784540319,0.81163598383154
"03075",0.452050637038596,0.174956349469026,0.284833389107361,0.458019511667759,0.0357585047342195,0.49732904417248
"03076",0.180611606785154,0.171849524128869,0.557961055115165,NA,NA,NA
"03077",NA,NA,NA,NA,NA,NA
"03078",NA,NA,NA,NA,NA,NA
"03079",NA,NA,NA,0.119421909162406,0.0327357671159633,0.850834587666954
"03080",NA,NA,NA,NA,NA,NA
"03081",0.178923645089687,0.183756942147774,0.526719060721074,0.183980194752569,0.0289798792137159,0.782776332727472
"03082",0.183729256351916,0.172569845477884,0.529214051943621,0.181990353003821,0.0173302771230797,0.798959111108312
"03083",0.145764106884415,0.195735744006867,0.587711914400251,0.13009321871328,0.014381859338724,0.854537627922078
"03084",NA,NA,NA,NA,NA,NA
"03085",NA,NA,NA,NA,NA,NA
"03086",NA,NA,NA,NA,NA,NA
"03087",0.22242199001488,0.142984838588495,0.54343888885092,0.143868445845534,0.0531353701804379,0.803740378915132
"03088",NA,NA,NA,NA,NA,NA
"03089",0.152737672612312,0.133995714048634,0.589695920565054,0.182386785189934,0.0106896852198854,0.806831614851008
"03090",NA,NA,NA,NA,NA,NA
"03091",NA,NA,NA,NA,NA,NA
