"gauge_id","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas"
"01139000",0.264382815424004,0.20039385551631,0.450932766826569,0.25685908501428,0.0447062532941102,0.688203057454896
"01664000",0.0952845553595636,0.25193318586889,0.547957213824587,0.0878628962515664,0.0549000257955116,0.838075378330074
"02324400",0.0842350606261222,0.348503710361186,0.421897150753245,0.0899861699717451,0.172199777304116,0.72114176656756
"04127918",0.338078725479414,0.167270233030818,0.41217487998409,0.340859643132284,0.0360662828642378,0.616198593404062
"05057000",0.264807444451568,0.333893686255023,0.338448673349692,0.247054261001153,0.118798648191962,0.62179782604125
"05120500",0.174254556422797,0.368713285582788,0.371854365396865,0.158052482768792,0.115237626220576,0.70364811674992
"06280300",0.689850757261493,0.103204926918542,0.175066079563387,0.687673529722095,0.0290126936093306,0.286797658094775
"06431500",0.157527862118768,0.330513228483581,0.462028908956334,0.154408467689626,0.176217193755705,0.676951305493478
"06450500",0.154367999078339,0.267736448660268,0.486401390291805,0.144217268504798,0.0764644270824095,0.769093937033112
"06470800",0.153029926029349,0.306536294381557,0.469900577961772,0.132400246512613,0.0849280296282228,0.770844578573233
"06479438",0.121809395082657,0.265267249891963,0.515731120653791,0.113586840772075,0.067525820635915,0.811080516231857
"06632400",0.652471035016326,0.109669049790697,0.21626065112188,0.632302126459502,0.0243446081199043,0.347021634112766
"06746095",0.65937826642792,0.101132209244041,0.208862361521415,0.655861794631575,0.0270435899742706,0.315971725917722
"07197000",0.0640295181294269,0.218045961222037,0.627610044120703,0.0605392636901746,0.0254852763965709,0.91019030957422
"07301500",0.0523469765643467,0.243504193014871,0.604126264619864,0.051995395595229,0.0460024444150348,0.899565972224086
"07362587",0.0618372092813502,0.177685080064061,0.660140537007137,0.0679618987445899,0.0107293484527924,0.922880654837423
"08086290",0.0215638221879509,0.183408601795298,0.68137991191495,0.0280806082117973,0.00865545790262981,0.962689249400942
"08190000",0.0274207378541848,0.235811695993236,0.627387075252618,0.0286008279694292,0.0308606550190068,0.933836652254868
"08267500",0.579785117832474,0.204602130070283,0.177104401587208,0.550643620657808,0.0982664061143075,0.336621321365634
"08377900",0.478081716548014,0.211727604662743,0.259335688476344,0.457073892831688,0.0635975510009022,0.473479288293956
"09210500",0.519329853978846,0.226551524477272,0.201551041447146,0.500713854849904,0.109173405151081,0.371375867134425
"09492400",0.324536365280214,0.291812489985421,0.286339415328736,0.328206900799811,0.130885795000704,0.513016326936111
"12381400",0.706556205131932,0.112987741406032,0.144199051709421,0.707271166753201,0.0346937629297891,0.254109111122331
"13083000",0.402969589494498,0.334780724661332,0.210916973351667,0.369794947993319,0.168721120636607,0.447481240437241
"13161500",0.504396780329055,0.253750226887487,0.201595514106588,0.461238420976217,0.116697991680667,0.406936904002454
"13240000",0.653743537684365,0.108732494060819,0.213351516387551,0.642999807511952,0.0267658362500377,0.330009031830915
"13313000",0.692127667405969,0.12173788161558,0.159898697355276,0.682034327499445,0.0363469682446397,0.279365866416263
