"","ID","MAT","Tcold","Thot","Tmon10","MAP","Pdry","Psdry","Pwdry","Pswet","Pwwet","totalSummerP","totalWinterP","totalP","Pthreshold","KG_zone1","KG_zone2","KG_zone3","KG_zone"
"1",1139000,5.22833332547268,-9.69833334059942,18.7849999609448,5,1057.33571428571,60.2809523809524,78.9428571428571,60.2809523809524,116.919047619048,93.9928571428571,585.383333333333,471.952380952381,1057.33571428571,24.4566666509454,"D","f","b","Dfb"
"2",1664000,12.1939523835891,0.0659591861981518,23.5946121605075,7,1056.09183673469,71.1428571428571,80.6224489795918,71.1428571428571,102.275510204082,92.3265306122449,570.367346938776,485.724489795918,1056.09183673469,38.3879047671783,"C","f","a","Cfa"
"3",2324400,19.8218017531113,11.1813380550331,27.2531689657292,12,1424.3485915493,61.5528169014084,85.6549295774648,61.5528169014084,196.799295774648,121.380281690141,849.943661971831,574.404929577464,1424.3485915493,53.6436035062226,"C","f","a","Cfa"
"4",4127918,4.82030786444654,-9.8931479610303,18.1622644630894,5,833.501489572989,39.3833167825223,58.2125124131082,39.3833167825223,102.074478649454,76.3396226415094,470.301886792453,363.199602780536,833.501489572989,23.6406157288931,"D","f","b","Dfb"
"5",5057000,4.23290071053426,-14.7699290606992,20.2778084667016,5,443.687943262411,10.3829787234043,36.9574468085106,10.3829787234043,80.9929078014184,29.0283687943262,343.361702127659,100.326241134752,443.687943262411,8.46580142106852,"D","f","b","Dfb"
"6",5120500,4.75905406814695,-13.4580513065697,20.4118630987966,5,418.478632478633,10.5384615384615,40.0769230769231,10.5384615384615,74.6666666666667,27.2051282051282,324.837606837607,93.6410256410256,418.478632478633,9.5181081362939,"D","f","b","Dfb"
"7",6280300,-0.263274741085479,-8.26304689049721,9.88445314355195,0,501.69296875,31.14921875,39.3453125,31.14921875,58.371875,39.94296875,284.0453125,217.64765625,501.69296875,13.473450517829,"E","T","","ET"
"8",6431500,5.16987548213116,-6.06623563752777,17.9366379633717,4,567.584770114942,19.6724137931034,44.8721264367816,19.6724137931034,94.7974137931034,34.4224137931034,409.399425287356,158.185344827586,567.584770114942,10.3397509642623,"D","f","b","Dfb"
"9",6450500,8.56311409593775,-5.6742307479565,22.8865692065312,5,468.296153846154,7.66923076923077,36.75,7.66923076923077,83.8038461538462,29.4653846153846,367.523076923077,100.773076923077,468.296153846154,17.1262281918755,"D","w","a","Dwa"
"10",6470800,5.0423846057581,-13.9736779615841,21.0530599978306,5,506.653000594177,11.4919786096257,48.9453357100416,11.4919786096257,91.9714795008913,35.3101604278075,389.922756981581,116.730243612597,506.653000594177,10.0847692115162,"D","f","b","Dfb"
