"","ID","MAT","Tcold","Thot","Tmon10","MAP","Pdry","Psdry","Pwdry","Pswet","Pwwet","totalSummerP","totalWinterP","totalP","Pthreshold","KG_zone1","KG_zone2","KG_zone3","KG_zone"
"1",105,6.54200304473232,-1.72132521500046,15.528484385157,5,1088.26580350343,68.8514851485149,68.8514851485149,76.3632901751714,109.402894135567,105.93145468393,536.111957349581,552.153846153846,1088.26580350343,27.0840060894646,"D","f","b","Dfb"
"2",106,6.55436563418222,-1.72478933038002,15.5474719077014,5,1077.07724719101,68.5119382022472,68.5119382022472,75.0744382022472,109.357443820225,104.079353932584,534.557584269663,542.519662921348,1077.07724719101,27.1087312683644,"D","f","b","Dfb"
"3",120,6.7773876800168,-1.80076086650724,15.8481086855349,5,971.41847826087,63.5489130434783,66.695652173913,63.5489130434783,111.66847826087,82.4565217391304,533.086956521739,438.33152173913,971.41847826087,27.5547753600336,"D","f","b","Dfb"
"4",125,6.99915173465275,-1.70226522906279,16.0899641659097,5,940.896057347671,60.7670250896057,67.0035842293907,60.7670250896057,111.071684587814,75.8924731182796,532.064516129033,408.831541218638,940.896057347671,27.9983034693055,"D","f","b","Dfb"
"5",129,7.70111478005988,-1.22565790383439,16.9541667218794,5,991.335526315789,50.2719298245614,76.9100877192982,50.2719298245614,127.201754385965,75.4473684210526,618.085526315789,373.25,991.335526315789,29.4022295601198,"D","f","b","Dfb"
"6",139,5.55645162524074,-2.05161288476759,14.0741934622488,4,1464.51612903226,91.6129032258064,91.6129032258064,111.290322580645,131.58064516129,151.58064516129,676.451612903225,788.064516129031,1464.51612903226,25.1129032504815,"D","f","b","Dfb"
"7",144,7.35277260976349,-1.39776949700813,16.4405203361937,5,1293.77695167286,75.092936802974,100.366171003717,75.092936802974,156.955390334572,105.407063197026,768.975836431226,524.801115241636,1293.77695167286,28.705545219527,"D","f","b","Dfb"
"8",151,7.68736653717639,-1.30996440769939,16.7882561666685,5,893.300711743773,55.0053380782918,66.576512455516,55.0053380782918,107.005338078292,69.4786476868327,517.685053380783,375.615658362989,893.300711743773,29.3747330743528,"D","f","b","Dfb"
"9",162,6.66407406687,-1.94370368807404,15.5866667041072,5,957.551851851852,61.9296296296296,67.6481481481482,61.9296296296296,116.737037037037,74.8185185185185,548.311111111112,409.240740740741,957.551851851852,27.32814813374,"D","f","b","Dfb"
"10",168,6.59518939716685,-1.77945454554124,15.6172726696188,5,1028.39772727273,67.3295454545455,67.3295454545455,69.6136363636364,110.022727272727,94.7727272727273,531.613636363636,496.784090909091,1028.39772727273,27.1903787943337,"D","f","b","Dfb"
"11",173,7.68824503214714,-1.25695363733153,16.9152317805006,5,1020.16556291391,53.1721854304636,80.1920529801324,53.1721854304636,127.543046357616,78.5562913907285,633.927152317881,386.238410596027,1020.16556291391,29.3764900642943,"D","f","b","Dfb"
"12",177,7.52412465803524,-1.29705881621657,16.7273109500148,5,1083.60924369748,55.7478991596639,84.3193277310924,55.7478991596639,137.731092436975,83.936974789916,669.575630252101,414.033613445378,1083.60924369748,29.0482493160705,"D","f","b","Dfb"
"13",185,2.53945312416458,-4.79062498746706,10.8337053560785,2,1387.640625,79.4263392857143,101.551339285714,79.4263392857143,161.636160714286,106.879464285714,817.647321428571,569.993303571428,1387.640625,19.0789062483292,"D","f","c","Dfc"
"14",192,6.77366897720775,-1.72291666766008,15.8499999841054,5,922.243055555555,58.6319444444444,62.4791666666667,58.6319444444444,106.506944444444,79.8263888888889,504.173611111111,418.069444444444,922.243055555555,27.5473379544155,"D","f","b","Dfb"
"15",194,6.55918745593554,-1.72677006451407,15.554349292233,5,1071.46797033041,68.3202966958867,68.3202966958867,74.4558327714093,109.300741739717,103.180714767363,533.610923803102,537.857046527309,1071.46797033041,27.1183749118711,"D","f","b","Dfb"
"16",196,6.64420730868975,-1.89085364414424,15.5280488060742,5,972.09756097561,63.4939024390244,68.8414634146341,63.4939024390244,117.475609756098,76.640243902439,553,419.09756097561,972.09756097561,27.2884146173795,"D","f","b","Dfb"
"17",299,4.95929292472776,-3.92969696160519,13.9775757413922,4,732.848484848484,34.7272727272727,45.7939393939394,34.7272727272727,104.70303030303,48.4424242424242,481.660606060606,251.187878787879,732.848484848484,23.9185858494555,"D","f","b","Dfb"
"18",301,5.26369327242522,-3.71126759891779,14.2982785698021,4,709.153364632238,32.8059467918623,44.9514866979656,32.8059467918623,103.31455399061,45.8701095461659,469.655712050078,239.49765258216,709.153364632238,24.5273865448504,"D","f","b","Dfb"
"19",305,5.38449699534998,-3.61666666924416,14.464414409689,4,720.315315315315,33.8851351351351,45.0990990990991,33.8851351351351,103.885135135135,47.2117117117117,475.202702702703,245.112612612613,720.315315315315,24.7689939907,"D","f","b","Dfb"
"20",309,6.95276398198606,-2.64745341887385,16.2165217405521,5,591.313043478261,25.3975155279503,37.3503105590062,25.3975155279503,90.9291925465838,38.3068322981366,400.567701863354,190.745341614907,591.313043478261,27.9055279639721,"D","f","b","Dfb"
"21",310,6.4780590167265,-2.91483185143597,15.6909734675315,5,636.513274336283,28.1858407079646,40.1061946902655,28.1858407079646,95.5221238938053,40.9646017699115,427.300884955752,209.212389380531,636.513274336283,26.956118033453,"D","f","b","Dfb"
"22",314,7.365960730724,-2.29503406788846,16.7129503359697,5,574.481986368062,25.1869522882181,36.126582278481,25.1869522882181,88.5043816942551,38.6290165530672,386.839337877313,187.64264849075,574.481986368062,28.731921461448,"D","f","b","Dfb"
"23",317,6.97662933397313,-2.60079667627564,16.2805643042093,5,622.211618257261,27.4232365145228,39.3775933609959,27.4232365145228,93.2199170124481,40.8921161825726,418.112033195021,204.099585062241,622.211618257261,27.9532586679463,"D","f","b","Dfb"
"24",320,5.82697367586456,-3.74473683457626,15.1473684059946,5,923.473684210526,48.7894736842105,61.9210526315789,48.7894736842105,125.5,70.6315789473684,581.368421052631,342.105263157895,923.473684210526,25.6539473517291,"D","f","b","Dfb"
"25",322,6.4925492418143,-3.19999999851155,15.9196209774634,5,848.540691192865,42.8617614269788,58.3957636566332,42.8617614269788,116.614269788183,62.0958751393534,542.503901895206,306.036789297659,848.540691192865,26.9850984836286,"D","f","b","Dfb"
"26",323,6.52261904980212,-3.04821428230831,15.9160714064326,5,840.035714285714,41.0714285714286,57.5892857142857,41.0714285714286,116.723214285714,60.0357142857143,544.464285714286,295.571428571429,840.035714285714,27.0452380996042,"D","f","b","Dfb"
"27",324,6.65096628102299,-3.0568871587167,16.0926070113126,5,828.353307392996,41.0287937743191,57.0949416342412,41.0287937743191,114.527626459144,60.1291828793774,533.203891050584,295.149416342412,828.353307392996,27.301932562046,"D","f","b","Dfb"
"28",326,6.70148148516952,-2.9568888870875,16.1017777972751,5,842.955555555555,40.8511111111111,57.7177777777778,40.8511111111111,116.713333333333,59.8733333333333,547.186666666666,295.768888888889,842.955555555555,27.402962970339,"D","f","b","Dfb"
"29",328,6.89313766610661,-2.8576956598655,16.3421738873357,5,805.065217391304,38.8913043478261,55.4347826086956,38.8913043478261,112.065217391304,57.695652173913,522.717391304347,282.347826086957,805.065217391304,27.7862753322132,"D","f","b","Dfb"
"30",330,7.06885506138745,-2.70570435523987,16.527791272039,5,778.486956521739,37.0521739130435,53.304347826087,37.0521739130435,109.113043478261,55.2782608695652,508.495652173913,269.991304347826,778.486956521739,28.1377101227749,"D","f","b","Dfb"
"31",333,7.20030303404413,-2.34409091472626,16.5977272727273,5,608.886363636364,27.9318181818182,38.7227272727273,27.9318181818182,91.6909090909091,41.8954545454545,404.495454545454,204.390909090909,608.886363636364,28.4006060680883,"D","f","b","Dfb"
"32",335,7.35864197652893,-2.38518517988699,16.8753086608133,5,599.543209876543,27.9876543209877,38.4320987654321,27.9876543209877,89.6543209876543,42.2222222222222,395.728395061728,203.814814814815,599.543209876543,28.7172839530579,"D","f","b","Dfb"
"33",339,7.39248045989363,-2.3664921829477,16.80893740803,5,647.125,29.171875,41.9609375,29.171875,95.2265625,43.9765625,431.9140625,215.2109375,647.125,28.7849609197873,"D","f","b","Dfb"
